age,workclass,fnlwgt,education,educationNum,maritalStatus,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,country,earnings
48,1,50880,11,10,1,1,1,1,0,0,40,21,0
41,4,356934,11,10,1,1,1,1,0,0,44,1,1
26,1,276309,11,10,0,3,2,0,0,0,20,1,0
47,1,175925,5,6,1,1,1,1,0,2179,52,1,0
29,2,164607,9,11,1,1,1,1,0,0,50,1,0
30,1,224462,10,9,0,3,1,1,0,0,40,1,0
19,1,92863,10,9,0,3,1,1,0,0,20,1,0
27,1,179565,13,13,0,0,1,0,0,0,37,1,0
59,2,31137,10,9,1,1,1,1,0,0,70,1,0
19,1,199495,10,9,0,3,1,1,0,0,40,1,0
45,1,175262,4,5,1,1,3,1,0,0,40,3,0
37,1,220585,10,9,0,0,1,1,0,0,40,1,0
44,5,231793,15,16,3,4,1,0,0,0,38,1,0
34,4,191342,13,13,1,1,3,1,0,0,38,1,0
30,1,186420,13,13,0,0,1,0,0,0,35,1,0
30,1,328242,13,13,1,1,3,1,0,0,40,26,1
56,1,279340,6,7,4,0,2,0,0,0,40,1,0
19,1,174478,10,9,0,3,1,0,0,0,40,1,0
37,1,151771,3,4,1,1,1,1,0,0,40,1,0
45,1,145636,14,14,1,1,1,1,0,1977,43,1,1
21,1,120326,11,10,0,3,1,0,0,0,40,1,0
34,2,246439,10,9,1,1,1,1,0,0,45,1,0
27,1,144133,13,13,1,5,1,1,0,0,50,1,0
44,5,145522,14,14,0,0,1,0,0,0,40,1,0
33,1,312055,13,13,0,0,1,1,0,0,40,1,0
32,1,235847,11,10,0,5,1,0,0,0,50,1,0
37,1,187748,11,10,1,1,1,1,0,0,40,1,0
26,1,396482,13,13,0,0,1,0,0,0,48,1,0
49,1,261688,10,9,1,1,1,1,5013,0,60,1,0
20,1,39477,11,10,0,0,1,0,0,0,30,1,0
37,1,143058,11,10,1,1,1,1,0,0,40,1,0
22,1,216867,2,3,1,1,1,1,0,0,48,4,0
44,1,230592,13,13,0,0,1,1,0,0,35,1,0
30,5,40338,10,9,1,1,1,1,0,0,40,1,0
55,5,115457,10,9,1,1,1,1,0,0,40,1,0
36,1,374983,6,7,1,1,1,1,0,0,40,1,0
29,1,285419,7,8,0,0,1,1,0,0,40,1,0
19,0,385901,11,10,0,3,1,1,0,0,22,1,0
45,3,187581,9,11,1,1,1,1,0,0,40,1,0
38,6,299036,13,13,1,1,1,1,0,0,55,1,1
42,1,68729,11,10,0,0,3,1,0,0,40,1,0
27,1,333990,9,11,0,3,1,0,0,0,40,1,0
20,1,117767,11,10,0,3,1,1,0,0,25,1,0
43,1,184378,13,13,1,1,1,1,0,0,35,1,0
21,1,232591,10,9,0,3,1,1,0,0,40,1,0
33,1,143851,13,13,0,0,1,0,0,0,40,1,0
36,2,89622,10,9,1,1,1,1,0,0,80,1,1
34,1,202498,7,8,1,1,1,1,0,0,40,8,0
72,1,268861,3,4,6,0,1,0,0,0,99,0,0
54,1,343242,11,10,1,1,1,1,0,0,44,1,1
30,1,460408,10,9,1,1,1,1,0,0,40,1,1
63,1,205246,10,9,1,1,2,1,0,0,40,1,0
36,1,230329,13,13,1,1,1,1,0,0,50,1,1
25,1,197871,13,13,0,0,1,1,0,0,50,1,0
72,0,201375,8,12,6,0,1,0,0,0,40,1,0
55,1,194290,10,9,2,0,1,1,0,0,40,1,0
44,1,191814,11,10,1,1,1,1,0,0,45,1,1
41,1,95168,10,9,0,4,2,0,0,0,40,1,0
20,0,137876,11,10,0,3,1,1,0,0,40,1,0
47,1,386136,8,12,1,1,1,1,0,0,40,1,1
71,0,108390,11,10,1,1,1,1,3432,0,20,1,0
41,1,152529,13,13,0,0,1,1,0,0,40,1,1
35,1,214891,10,9,1,1,0,1,0,0,40,8,0
18,1,133654,10,9,0,3,1,0,0,0,40,1,0
23,1,147548,10,9,2,4,1,0,0,0,30,1,0
57,1,73051,13,13,1,1,1,1,0,0,40,1,0
56,2,60166,1,2,0,0,4,1,0,0,65,1,0
25,6,454934,11,10,0,3,1,0,0,0,35,1,0
64,0,338355,9,11,1,2,1,0,0,0,15,1,0
35,2,185621,13,13,0,3,1,0,0,0,40,1,0
61,1,101500,9,11,1,1,1,1,0,0,40,1,0
36,3,36397,13,13,2,0,1,0,0,0,55,1,0
18,1,276540,7,8,0,3,2,0,0,0,15,1,0
21,1,293968,11,10,3,3,2,0,0,0,20,1,0
43,0,35523,8,12,2,0,1,0,0,0,35,1,0
32,5,186993,10,9,1,1,1,1,0,0,40,1,0
52,1,232132,7,8,1,1,1,1,0,0,45,1,1
48,1,176917,10,9,1,1,1,1,0,0,55,1,0
40,1,105936,13,13,2,0,1,0,0,0,40,1,0
35,1,105821,10,9,1,1,1,1,5178,0,40,1,1
22,0,34506,11,10,4,4,1,0,0,0,25,1,0
42,1,178074,10,9,2,0,1,0,0,0,40,1,0
60,0,116961,3,4,6,4,1,0,0,0,20,1,0
34,1,191930,11,10,1,1,2,1,0,0,40,1,0
27,1,130807,8,12,1,1,1,1,0,0,40,1,0
47,2,94100,13,13,0,0,1,1,0,0,65,1,0
65,2,144822,4,5,1,1,1,1,0,0,45,1,0
61,6,102191,14,14,6,4,1,0,0,0,99,1,0
18,1,90934,11,10,0,3,1,1,0,0,28,1,0
49,0,296892,10,9,1,1,1,1,0,0,40,36,0
48,1,173243,15,16,1,1,1,1,0,0,45,1,1
26,1,258768,11,10,0,0,2,1,2174,0,75,1,0
30,1,189759,13,13,0,0,1,1,0,0,40,1,0
68,2,69249,10,9,1,1,1,1,0,0,50,1,1
23,1,133061,10,9,1,1,1,1,0,0,80,1,0
65,2,175202,10,9,1,1,1,1,0,0,24,1,0
32,1,27051,13,13,1,1,1,1,0,0,44,1,0
44,1,60414,14,14,1,1,1,1,0,0,40,1,1
48,5,317360,14,14,1,2,1,0,0,0,40,1,1
24,1,258298,9,11,0,0,1,1,0,0,45,1,0
58,1,174040,11,10,0,0,1,1,0,0,40,1,0
32,5,177566,11,10,3,0,1,1,0,0,50,21,0
54,1,162238,14,14,2,0,1,1,0,0,50,1,1
35,1,87556,14,14,0,0,1,1,0,0,45,1,1
35,1,144322,8,12,2,0,1,0,0,0,50,1,0
24,1,190015,10,9,0,3,1,1,0,0,40,1,0
50,1,183173,10,9,1,1,1,1,99999,0,40,1,1
38,2,151322,10,9,4,0,1,1,0,0,40,1,0
57,5,47392,10,9,1,1,1,1,0,0,40,1,1
38,1,107125,11,10,0,0,1,1,0,0,60,1,0
49,1,265295,10,9,0,0,1,1,0,0,40,1,0
25,1,189219,13,13,0,3,1,0,0,0,16,1,0
56,1,147989,11,10,3,0,1,1,0,0,40,1,0
32,1,185732,6,7,2,4,1,0,0,0,40,1,0
22,1,153516,13,13,0,0,1,1,0,0,40,1,0
23,0,191910,11,10,0,5,1,1,0,0,40,1,0
33,1,216145,10,9,1,1,1,1,0,0,40,1,0
42,1,202872,11,10,2,4,1,0,0,0,12,1,0
62,2,39630,10,9,1,1,1,1,0,0,48,1,0
24,0,114292,4,5,0,3,1,1,0,0,40,1,0
26,5,206721,13,13,0,3,1,1,0,0,40,1,0
46,1,358585,11,10,2,4,1,1,0,0,40,1,1
33,1,377283,13,13,4,0,1,0,0,0,50,1,1
65,0,76043,10,9,1,1,1,1,0,0,1,1,1
65,7,172949,10,9,1,1,1,1,2414,0,20,1,0
46,1,110171,11,10,1,1,1,1,7688,0,40,1,1
43,5,223861,9,11,2,0,1,0,0,0,40,1,0
43,1,163455,10,9,1,1,1,1,0,0,40,1,1
35,1,183892,5,6,1,1,1,1,0,0,40,1,0
48,1,47022,10,9,6,5,1,0,0,0,48,1,0
55,4,145401,13,13,1,1,1,1,0,0,40,1,1
45,1,387074,9,11,1,1,1,1,0,0,40,1,0
56,1,105363,13,13,1,1,1,1,4508,0,40,1,0
59,4,195467,14,14,0,0,1,1,0,0,40,1,0
56,5,170217,10,9,1,1,1,1,0,0,40,1,0
21,1,156807,10,9,0,3,2,1,0,0,10,1,0
26,1,255193,6,7,1,1,1,1,3411,0,40,1,0
38,1,273640,10,9,0,4,1,0,0,0,40,1,0
27,1,191177,11,10,0,3,1,0,0,0,40,1,0
48,6,184787,3,4,1,1,1,1,0,0,50,1,1
37,3,239409,14,14,1,1,1,1,0,0,60,1,1
63,2,404547,10,9,1,1,1,1,0,0,30,1,0
27,3,23740,10,9,0,0,4,1,0,0,38,1,1
20,1,382153,11,10,0,3,1,1,0,0,25,1,0
26,1,164488,14,14,1,1,1,1,0,1887,40,1,1
21,0,228424,5,6,0,3,2,1,0,0,40,1,0
51,2,168539,8,12,1,1,1,1,0,0,40,1,0
28,1,189530,8,12,1,1,1,1,0,0,40,1,1
39,1,89419,9,11,2,0,4,0,0,0,40,17,0
35,1,224512,14,14,1,1,1,1,0,0,55,1,1
21,0,314645,11,10,0,0,1,0,0,0,43,1,0
65,1,85787,3,4,1,1,1,1,0,0,40,1,0
54,5,279881,9,11,1,1,2,1,0,0,40,1,0
39,1,194287,3,4,0,3,1,1,0,1602,35,1,0
24,1,141040,11,10,0,3,2,0,0,0,40,1,0
36,1,222294,13,13,0,0,3,0,0,0,40,1,0
70,0,410980,11,10,1,1,1,1,0,0,10,1,1
52,1,38795,10,9,2,0,1,1,0,0,40,1,1
64,1,182979,10,9,1,1,1,1,0,0,40,1,0
43,1,223277,11,10,2,0,1,1,0,0,40,1,0
44,1,67065,9,11,0,0,1,1,594,0,25,1,0
47,4,160647,10,9,4,4,1,0,0,0,40,1,0
32,1,45796,7,8,1,1,1,1,0,0,40,1,0
20,1,110597,11,10,0,3,1,0,0,0,30,1,0
33,1,166961,11,10,0,0,1,0,0,0,38,1,0
52,1,318975,10,9,2,4,1,0,0,0,40,14,0
49,1,305657,3,4,1,1,1,1,0,0,40,1,0
31,1,120857,10,9,1,2,1,0,0,0,18,1,0
62,2,158712,10,9,0,4,1,0,0,0,6,1,0
44,1,304530,11,10,2,0,1,1,0,0,55,1,0
28,5,327533,10,9,1,1,1,1,3908,0,40,1,0
68,5,233954,14,14,6,4,2,0,0,0,40,1,1
40,4,26880,11,10,0,4,1,0,0,0,40,1,0
46,1,70754,3,4,0,0,1,1,0,0,50,1,0
22,1,184665,10,9,0,3,1,0,0,0,40,1,0
37,2,245372,13,13,2,0,1,1,0,0,15,1,0
62,1,252668,14,14,0,0,1,1,0,0,70,1,0
37,1,86551,13,13,1,1,1,1,0,0,50,1,1
35,1,241998,10,9,0,0,1,1,4787,0,40,1,1
44,1,106900,10,9,1,1,1,1,0,0,68,1,0
41,1,204235,9,11,1,1,1,1,0,0,40,1,1
36,5,127772,13,13,2,4,1,1,0,0,40,1,0
26,1,117217,13,13,2,0,1,0,0,0,45,1,0
48,4,215389,10,9,1,1,2,1,0,0,40,1,1
21,1,198050,10,9,0,0,1,0,0,0,28,1,0
39,1,173476,12,15,1,1,1,1,7688,0,40,1,1
38,1,217349,9,11,2,0,1,0,14344,0,40,1,1
44,1,377018,9,11,1,1,1,1,0,0,40,1,1
56,1,99894,5,6,1,2,3,0,0,0,30,7,1
25,1,170786,4,5,0,5,1,1,0,0,40,1,0
32,5,250585,13,13,0,0,1,0,0,0,50,1,0
47,1,198769,11,10,0,0,1,0,0,0,40,1,1
26,1,306513,11,10,0,3,1,1,0,0,40,1,0
31,1,178623,13,13,0,0,2,0,14084,0,60,1,1
23,1,109307,9,11,0,3,1,1,0,0,40,1,0
41,4,106982,11,10,2,4,1,0,0,0,40,1,1
55,2,396878,11,10,1,1,2,1,0,0,25,1,0
23,1,344278,11,10,2,4,1,0,0,0,25,1,0
45,1,203653,10,9,1,1,2,1,7298,0,40,1,1
42,5,227890,13,13,1,1,1,1,0,1485,40,1,0
29,1,107812,11,10,0,0,1,1,0,0,15,1,0
48,1,185143,14,14,1,1,1,1,0,0,40,1,0
36,1,143068,11,10,2,4,1,1,0,0,40,1,0
52,6,114758,13,13,1,1,1,1,15024,0,50,1,1
46,1,266337,9,11,2,4,1,1,0,0,40,1,0
34,1,321787,11,10,0,3,1,1,0,0,40,1,0
27,3,21306,8,12,0,0,1,0,0,0,40,21,0
18,1,271935,10,9,0,3,1,0,0,0,40,1,0
18,1,148952,11,10,0,3,1,0,0,0,24,1,0
42,1,196626,3,4,1,1,1,1,0,0,40,1,0
64,0,108082,11,10,1,1,1,1,0,0,40,1,0
36,1,199439,14,14,1,1,1,1,0,0,45,1,1
20,0,304076,6,7,0,3,2,0,0,0,20,1,0
52,6,81436,12,15,1,1,1,1,0,0,40,1,1
44,6,352971,13,13,1,1,1,1,0,0,45,1,1
53,1,375134,11,10,1,1,1,1,0,0,60,1,1
36,1,206521,13,13,1,1,1,1,0,0,60,1,1
27,1,330466,13,13,0,5,3,1,0,0,40,1,0
52,1,208302,10,9,1,1,1,1,0,0,60,1,0
60,2,135285,14,14,1,1,1,1,0,0,40,1,0
41,1,171615,8,12,1,1,1,1,0,0,45,1,1
64,2,149698,12,15,1,1,1,1,0,0,40,1,1
25,1,71351,1,2,0,5,1,1,0,0,25,12,0
63,1,84737,3,4,1,1,3,1,0,0,40,5,0
54,5,375134,9,11,2,0,1,1,0,0,40,1,0
21,1,207103,10,9,0,3,1,1,0,0,40,1,0
27,1,199314,13,13,0,0,1,1,0,0,40,9,0
63,2,289741,14,14,1,1,1,1,41310,0,50,1,0
37,1,240837,10,9,2,0,1,0,0,0,30,1,0
22,1,283499,10,9,0,0,1,1,0,0,35,1,0
54,1,97778,3,4,1,1,1,1,0,0,40,1,0
54,1,21698,5,6,2,4,1,0,0,0,40,1,0
60,5,232618,10,9,1,1,1,1,0,0,40,1,0
19,1,175820,6,7,0,3,1,1,0,0,25,1,0
25,5,63996,10,9,2,0,1,0,0,0,40,1,0
51,5,182985,10,9,1,2,1,0,0,0,40,1,0
47,4,380127,10,9,0,0,1,0,0,0,40,1,0
44,2,111483,5,6,0,3,1,1,0,0,50,1,0
18,0,31008,11,10,0,3,1,0,0,0,30,1,0
57,1,96346,10,9,6,0,1,0,0,0,57,1,0
22,1,317528,11,10,0,3,1,1,0,0,34,1,0
36,3,223020,11,10,2,4,2,0,0,0,20,1,0
33,0,173998,10,9,1,2,1,0,0,1485,38,1,0
39,1,115076,11,10,1,1,1,1,0,0,40,1,0
49,1,133969,15,16,1,1,0,1,0,0,50,1,1
41,1,173858,10,9,1,1,3,1,0,0,40,16,0
35,1,193241,11,10,1,1,1,1,0,0,38,1,0
40,6,50644,8,12,2,4,1,0,1506,0,40,1,0
30,1,178841,13,13,0,0,1,0,0,0,40,1,0
25,1,177017,10,9,0,0,1,1,0,1504,37,1,0
25,1,253267,11,10,1,1,2,1,0,1902,36,1,1
37,1,202027,14,14,1,1,1,1,7688,0,50,1,1
53,2,321865,12,15,2,0,1,1,0,0,60,1,1
34,2,321709,8,12,0,0,1,0,0,0,25,1,0
22,1,166371,10,9,0,5,1,1,0,0,40,0,0
18,1,210574,10,9,0,3,1,0,0,0,20,1,0
52,0,92968,14,14,1,2,1,0,15024,0,40,1,1
45,1,474617,10,9,2,4,2,1,5455,0,40,1,0
19,1,264390,11,10,0,3,1,0,0,2001,40,1,0
33,6,144949,13,13,1,1,1,1,0,0,65,1,0
45,3,90803,11,10,1,1,1,1,0,0,40,1,0
43,3,126701,13,13,1,1,1,1,0,0,35,1,1
40,1,178417,10,9,1,1,1,1,0,0,35,1,0
41,2,197176,13,13,1,1,1,1,0,0,75,1,1
25,1,182227,10,9,1,1,1,1,0,1579,40,1,0
22,1,117606,13,13,0,3,1,0,0,0,32,1,0
52,1,349502,11,10,0,4,1,1,0,0,45,1,0
45,4,81487,11,10,1,1,1,1,0,0,40,36,1
32,3,169583,15,16,0,0,1,0,0,0,70,1,0
26,1,485117,13,13,0,3,1,1,0,0,20,1,0
24,1,35603,11,10,2,0,2,1,0,0,40,1,0
37,1,175390,10,9,2,4,2,0,0,0,40,1,0
49,1,184986,10,9,2,0,1,0,0,0,40,1,0
43,5,174395,14,14,1,1,1,1,0,0,50,1,0
35,1,187711,10,9,0,0,1,1,0,0,40,1,0
37,1,189878,12,15,1,1,1,1,0,0,50,1,1
17,1,224073,6,7,0,3,1,1,0,0,20,1,0
48,1,159726,10,9,1,1,1,1,0,0,55,1,1
40,0,65545,14,14,2,3,1,0,0,0,55,1,0
26,1,456618,11,10,0,3,1,1,2597,0,40,1,0
35,1,202397,13,13,1,1,3,1,0,0,40,35,1
21,1,206681,11,10,0,3,1,0,0,0,15,1,0
54,1,222020,5,6,2,0,1,1,0,0,70,1,0
40,1,137304,13,13,2,0,2,0,0,0,40,1,0
51,1,141645,11,10,4,0,2,0,0,0,40,1,0
60,2,218085,10,9,1,2,2,0,0,0,50,1,0
22,1,52596,11,10,0,3,1,1,0,0,8,1,0
20,1,197997,10,9,0,3,1,1,0,0,40,1,0
21,1,191444,6,7,0,4,1,1,0,0,40,1,0
21,1,40767,11,10,0,0,1,1,0,0,40,1,0
43,1,172577,11,10,2,0,1,0,0,0,44,1,0
36,1,241998,13,13,1,1,1,1,0,0,50,1,1
65,3,215908,10,9,1,1,1,1,0,2174,40,1,1
48,1,212120,10,9,1,1,1,1,0,0,40,1,1
37,1,109133,14,14,4,0,1,1,27828,0,60,28,1
20,1,224424,7,8,0,3,1,1,0,0,40,1,0
41,3,214985,10,9,2,0,1,0,0,0,40,1,0
55,2,147098,4,5,1,1,1,1,0,0,50,1,0
39,5,149833,13,13,2,4,1,0,0,0,40,1,0
41,4,253770,11,10,1,2,1,0,7298,0,40,1,1
80,1,252466,9,11,1,1,1,1,0,0,24,1,0
59,3,132717,5,6,1,1,1,1,0,0,40,1,0
52,1,138944,6,7,1,1,1,1,0,0,40,1,1
39,1,280570,13,13,1,1,1,1,3103,0,50,1,1
56,2,144380,11,10,3,0,2,1,0,0,50,1,0
69,5,660461,10,9,6,0,2,0,0,0,20,1,0
49,1,177211,13,13,1,1,1,1,0,0,50,1,1
33,1,197424,10,9,1,1,1,1,5013,0,40,1,0
28,6,31717,10,9,1,1,1,1,0,0,45,1,1
49,1,296849,11,10,1,1,1,1,0,0,40,1,1
51,5,193720,10,9,3,4,1,1,0,0,40,1,0
42,1,106698,11,10,2,4,1,0,0,0,32,1,0
66,1,214469,10,9,6,0,1,0,0,0,13,1,0
44,1,185798,9,11,4,5,1,1,0,0,48,1,1
26,1,333108,10,9,2,0,1,1,0,0,40,1,0
43,1,35210,11,10,2,4,1,0,0,0,40,1,0
28,1,140845,5,6,0,0,1,0,0,155,40,1,0
25,0,335376,13,13,0,3,1,0,0,0,30,1,0
17,1,170455,6,7,0,3,1,0,0,0,8,1,0
52,1,298215,13,13,1,1,1,1,0,0,50,1,1
34,0,93834,10,9,4,3,1,0,0,0,8,1,0
24,1,404416,11,10,0,0,1,1,0,0,40,1,0
41,0,206916,13,13,3,0,1,1,0,0,30,1,0
65,1,143175,11,10,6,5,1,0,0,0,45,1,0
36,2,409189,11,10,1,1,1,1,0,0,40,1,1
19,1,285750,10,9,0,5,1,1,0,0,30,1,0
43,1,235556,11,10,3,0,1,1,0,0,45,4,0
39,5,170382,14,14,1,2,1,0,0,0,50,19,1
48,1,195437,6,7,1,1,1,1,0,0,40,1,1
50,5,191130,9,11,1,1,1,1,0,0,40,1,1
21,1,231160,11,10,0,3,1,1,0,0,25,1,0
36,1,47310,10,9,0,0,2,0,0,0,40,1,0
33,1,214635,10,9,1,1,2,1,0,0,36,24,0
50,4,65160,13,13,1,1,1,1,0,0,40,1,0
49,3,423222,14,14,1,1,1,1,99999,0,80,1,1
34,1,263307,13,13,0,4,2,1,0,0,45,0,0
70,6,272896,15,16,1,1,1,1,0,0,40,1,1
39,1,232854,10,9,2,0,1,1,0,0,40,1,0
44,1,442035,11,10,2,0,1,0,0,0,40,1,0
32,1,127875,13,13,1,2,1,0,0,0,40,1,1
40,1,283724,4,5,0,5,2,1,0,0,49,1,0
46,1,403911,10,9,1,1,2,1,0,1902,40,1,1
21,0,228649,11,10,0,3,1,1,0,0,20,1,0
40,1,177027,13,13,1,2,3,0,7688,0,52,7,1
47,1,249935,6,7,2,3,1,1,0,0,8,1,0
19,1,533147,10,9,0,0,1,1,0,0,30,1,0
22,1,137862,11,10,0,5,1,0,0,0,16,1,0
20,1,249543,11,10,0,3,1,0,0,0,16,1,0
46,5,230979,13,13,2,0,1,0,4787,0,25,1,1
41,1,137126,13,13,1,1,1,1,0,1977,45,1,1
17,1,147339,5,6,0,3,0,0,0,0,15,1,0
41,1,256647,10,9,1,1,2,1,0,0,40,1,0
28,1,111696,10,9,4,0,1,1,0,1974,40,1,0
20,0,150084,11,10,0,3,1,1,0,0,25,1,0
24,1,285457,10,9,0,0,1,1,0,0,40,1,0
33,1,303867,11,10,1,1,1,1,0,0,50,1,0
44,4,113597,11,10,1,1,1,1,0,0,55,1,1
26,2,151626,10,9,0,3,2,0,0,0,40,1,0
47,2,26145,9,11,1,1,1,1,0,0,40,1,1
24,1,176189,10,9,1,1,1,1,0,0,40,1,0
58,4,497253,13,13,1,1,2,1,0,0,40,1,1
41,1,41090,10,9,1,1,1,1,0,2002,60,1,0
38,2,282461,3,4,1,1,1,1,0,0,35,1,1
21,1,225541,11,10,0,0,1,0,0,0,40,1,0
33,1,203488,11,10,0,3,1,1,0,0,45,1,0
23,0,296613,11,10,0,3,1,0,0,0,32,1,0
40,1,99373,5,6,2,4,1,0,0,0,40,1,0
47,5,109705,10,9,2,0,1,0,0,0,40,1,0
41,1,144947,13,13,2,4,2,0,0,0,40,1,0
38,1,617898,13,13,1,1,1,1,0,0,50,1,0
50,1,38310,3,4,2,5,1,0,0,0,40,1,0
45,1,248993,10,9,3,5,2,1,0,0,40,1,0
65,0,149131,13,13,1,1,1,1,0,0,40,30,1
33,1,69311,10,9,0,0,1,1,0,0,40,1,0
34,4,143766,8,12,0,0,1,1,0,0,40,1,0
65,1,213477,14,14,2,0,1,1,0,0,28,1,0
24,1,275691,6,7,0,3,1,1,0,0,39,1,0
26,1,59367,13,13,0,5,1,1,0,0,40,1,0
55,1,35551,10,9,2,0,1,1,0,0,40,1,0
66,1,236784,13,13,2,4,1,0,0,0,8,14,0
43,5,193755,13,13,1,1,1,1,0,0,40,1,0
37,1,315291,13,13,0,5,2,0,0,0,40,1,0
22,1,290504,10,9,1,1,1,1,0,0,40,1,0
21,1,256240,6,7,1,1,1,1,0,0,40,1,0
69,0,199591,12,15,1,2,1,0,0,0,25,0,0
27,1,178709,14,14,0,0,1,0,0,0,40,1,0
48,1,449354,10,9,1,1,1,1,4386,0,45,1,1
24,1,187937,13,13,0,4,1,0,0,0,40,1,0
18,8,157131,6,7,0,3,1,0,0,0,10,1,0
53,5,188772,10,9,6,0,1,0,0,0,30,1,0
26,1,157617,10,9,1,1,1,1,0,0,40,9,0
60,1,96099,11,10,1,1,1,1,0,0,40,1,1
21,1,122322,11,10,0,3,1,0,0,0,60,1,0
39,1,409189,2,3,1,1,1,1,0,0,40,4,0
45,1,175925,11,10,1,1,1,1,0,0,60,1,1
76,2,236878,10,9,1,1,1,1,0,0,30,1,0
19,1,216647,11,10,0,0,1,0,0,0,30,1,0
34,1,300681,11,10,1,1,2,1,0,0,40,2,1
54,1,327769,11,10,2,0,1,1,0,0,40,1,0
23,1,194723,13,13,0,0,1,0,0,0,40,1,0
44,5,31251,3,4,2,0,1,1,0,0,40,1,0
27,1,212506,11,10,2,4,2,0,0,0,40,1,0
23,1,23037,7,8,0,3,4,1,0,0,40,1,0
37,2,29054,10,9,1,1,1,1,0,0,50,1,0
41,1,92733,10,9,1,1,1,1,0,0,40,1,1
21,3,184678,11,10,0,3,1,0,0,0,35,1,0
37,4,32528,10,9,1,1,1,1,0,0,40,19,1
63,1,125954,10,9,0,0,1,1,2174,0,40,1,0
35,1,73715,6,7,1,1,1,1,0,0,40,1,0
47,1,209212,4,5,1,1,2,1,0,0,56,0,0
41,1,287037,11,10,0,0,1,1,0,0,40,1,0
50,2,64667,10,9,2,0,3,0,0,0,60,40,0
26,6,366662,10,9,0,3,1,1,0,0,50,1,0
36,5,113337,11,10,1,1,1,1,0,0,42,1,1
47,1,387468,11,10,1,1,1,1,0,0,40,37,1
51,1,384248,11,10,2,4,2,0,0,0,50,1,0
41,1,332703,10,9,2,0,0,0,0,625,40,1,0
40,1,198873,12,15,1,2,1,0,15024,0,30,1,1
32,1,317809,13,13,1,1,1,1,4064,0,50,1,0
37,5,160910,13,13,1,1,1,1,7298,0,40,1,1
40,6,182629,13,13,2,0,1,1,0,0,40,1,0
56,1,267652,13,13,1,1,1,1,0,0,40,1,0
50,1,410186,10,9,1,1,1,1,0,0,40,1,0
28,1,365411,4,5,1,1,1,1,0,0,42,1,0
28,1,205337,10,9,1,1,1,1,0,0,40,1,0
19,2,100999,6,7,0,3,1,0,0,0,30,1,0
44,1,197462,10,9,1,1,1,1,0,0,40,1,0
42,2,199143,12,15,2,4,1,0,7430,0,44,1,1
47,1,191978,11,10,1,1,1,1,0,0,40,1,1
31,1,50178,11,10,1,1,1,1,0,0,40,1,0
61,1,72442,6,7,1,1,1,1,0,0,40,1,1
21,1,248512,11,10,0,3,1,0,0,0,40,1,0
26,1,178140,13,13,1,1,1,1,0,0,45,1,1
58,1,354024,10,9,1,2,1,0,0,0,40,1,1
35,1,143589,13,13,3,0,3,0,0,0,40,35,0
35,1,219902,9,11,0,0,2,0,0,0,40,1,0
29,5,419722,8,12,0,0,1,1,3674,0,40,1,0
40,1,154374,14,14,1,1,1,1,7688,0,40,1,1
33,1,132601,13,13,1,1,1,1,0,0,55,1,1
38,2,29430,11,10,2,4,1,1,0,0,40,1,0
50,2,30731,9,11,0,0,1,1,0,0,50,1,0
66,1,210825,11,10,1,1,1,1,0,0,40,1,1
36,5,251091,11,10,1,1,1,1,0,0,40,1,1
33,1,219034,6,7,0,0,1,0,0,0,40,1,0
55,4,35723,14,14,1,1,1,1,0,0,60,1,1
46,1,358886,10,9,1,1,1,1,0,0,40,1,0
36,1,248708,8,12,0,0,1,1,0,0,40,1,0
41,0,77937,7,8,2,0,1,0,0,0,40,15,0
30,1,30063,10,9,2,4,1,0,0,0,32,1,0
29,1,253799,7,8,0,0,1,1,0,0,42,19,0
60,0,41553,11,10,6,0,2,0,0,0,40,1,0
24,1,59146,10,9,4,4,1,0,0,0,48,1,0
42,2,343609,11,10,4,4,2,0,0,0,50,1,0
26,1,216010,10,9,4,3,1,0,0,0,40,1,0
37,1,164526,13,13,1,1,1,1,0,0,40,1,0
27,1,150958,2,3,0,4,1,1,0,0,48,23,0
26,1,244495,10,9,1,1,1,1,0,0,48,1,0
23,1,199336,9,11,0,4,1,1,0,0,50,1,0
60,1,151369,14,14,1,1,1,1,0,0,60,1,1
49,4,118701,10,9,2,4,2,0,0,0,40,1,0
46,1,219611,11,10,1,1,1,1,0,0,40,1,0
21,1,184568,10,9,0,0,1,1,0,0,40,1,0
48,2,246891,12,15,1,1,1,1,0,0,60,1,0
70,6,243436,4,5,2,0,1,1,0,0,45,1,0
44,5,68318,14,14,0,3,1,0,0,0,55,1,0
58,1,56331,13,13,1,1,1,1,0,0,40,1,0
41,1,190591,8,12,2,0,2,0,0,0,40,2,0
54,1,140359,3,4,2,4,1,0,0,3900,40,1,0
42,6,23510,14,14,2,4,3,1,0,2201,60,3,1
28,1,122540,5,6,2,0,1,1,0,0,40,1,0
65,1,212562,6,7,1,1,1,1,0,0,20,1,0
35,2,112497,10,9,1,5,1,1,0,0,35,29,0
82,1,147729,2,3,6,4,1,1,0,0,20,1,0
48,2,296066,11,10,1,1,1,1,0,0,50,1,1
44,1,148138,15,16,1,1,3,1,15024,0,40,7,1
68,1,50351,14,14,0,0,1,0,6360,0,20,1,0
42,1,306496,10,9,1,1,1,1,0,0,40,1,0
24,1,210029,10,9,0,0,1,0,0,2001,37,1,0
